formula,surface_facet,adsorbate,E_clean_slab_eV,E_slab_with_h_eV,E_h2_eV,ΔGH_eV,descriptor_eV,source,adsorption_site,h2_source,relaxed,status,timestamp,stage,basis,xc,kpts,relax_steps,fmax,site_search,mpi_ranks,omp_threads,restart_used
MoB,edge_B,H,3500.5401716558345,3499.6875002840798,-6.557687608125613,2.426172432308111,2.426172432308111,MACE-MP-0_small,top_1,computed,True,completed,2026-05-05T16:21:45.913157,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,(100),H,-314.64941923418195,-318.70576201757086,-6.557687608125613,-0.7774989793261073,-0.7774989793261073,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T16:23:03.649040,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,edge_Mo,H,-228.6221220387019,-231.6168711674115,-6.557687608125613,0.2840946753532063,0.2840946753532063,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T16:23:23.818594,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoS2,edge_S,H,-228.46377202678318,-231.45362404511053,-6.557687608125613,0.2889917857354516,0.2889917857354516,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T16:23:31.674681,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100),H,-731.5917983615163,-735.3550327217614,-6.557687608125613,-0.48439055618225835,-0.48439055618225835,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T16:23:50.084969,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_dopAg,H,-725.5747930668625,-729.3499013366942,-6.557687608125613,-0.49626446576885597,-0.49626446576885597,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T16:24:55.742603,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_dopAu,H,-726.3125259542016,-730.0900638310139,-6.557687608125613,-0.49869407274948285,-0.49869407274948285,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T16:25:59.167771,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_dopIr,H,-730.1621916501467,-734.8855739545961,-6.557687608125613,-1.4445385003865812,-1.4445385003865812,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T16:27:14.496590,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_dopNi,H,-727.2025954435219,-731.1388773564627,-6.557687608125613,-0.657438108877979,-0.657438108877979,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T16:28:29.947475,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_dopPd,H,-727.7998751424814,-731.6424756798937,-6.557687608125613,-0.5637567333494888,-0.5637567333494888,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T16:29:52.692889,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_dopPt,H,-728.5607406885119,-732.6040581743704,-6.557687608125613,-0.7644736817956317,-0.7644736817956317,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T16:30:57.585849,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_dopRu,H,-730.5494885708919,-735.041652354705,-6.557687608125613,-1.2133199797503056,-1.2133199797503056,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T16:32:11.112649,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_sheet,H,-2926.3671934460885,-2930.130415815132,-6.557687608125613,-0.4843785649806267,-0.4843785649806267,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T16:33:27.518191,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_vac2C,H,-731.5917983615163,-735.3550327217614,-6.557687608125613,-0.48439055618225835,-0.48439055618225835,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T16:38:31.669449,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_vac2Mo,H,-714.0615844798061,-717.8327576389416,-6.557687608125613,-0.49232935507270836,-0.49232935507270836,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T16:39:53.819052,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_vacC,H,-731.5917983615163,-735.3550327217614,-6.557687608125613,-0.48439055618225835,-0.48439055618225835,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T16:41:16.683419,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(100)_vacMo,H,-722.5657509414185,-726.347788943257,-6.557687608125613,-0.5031941977756804,-0.5031941977756804,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T16:42:41.214119,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110),H,-726.9237957366935,-731.1676374213074,-6.557687608125613,-0.9649978805511199,-0.9649978805511199,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T16:44:05.695980,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_dopAg,H,-720.8616692801934,-725.1239360087158,-6.557687608125613,-0.9834229244595707,-0.9834229244595707,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T16:45:50.318292,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_dopAu,H,-721.5178511450277,-725.4596678353628,-6.557687608125613,-0.6629728862722248,-0.6629728862722248,MACE-MP-0_small,top_centroid,cache,True,completed,2026-05-05T16:47:42.227128,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_dopIr,H,-724.8744600090221,-729.4799289859101,-6.557687608125613,-1.326625172825199,-1.326625172825199,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T16:49:19.824583,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_dopNi,H,-722.2918478282263,-726.3260495406935,-6.557687608125613,-0.7553579084043593,-0.7553579084043593,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T16:51:14.527069,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_dopPd,H,-722.6727240422214,-726.9466959509754,-6.557687608125613,-0.9951281046911862,-0.9951281046911862,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T16:52:54.946574,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_dopPt,H,-723.2035346601597,-727.2177069308066,-6.557687608125613,-0.7353284665840891,-0.7353284665840891,MACE-MP-0_small,top_centroid,cache,True,completed,2026-05-05T16:54:31.545437,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_dopRu,H,-725.0425983588266,-729.6673983958082,-6.557687608125613,-1.3459562329187764,-1.3459562329187764,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T16:56:20.819559,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_sheet,H,-2907.695182946797,-2911.194718156411,-6.557687608125613,-0.22069140555108957,-0.22069140555108957,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T16:58:09.662143,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_vac2C,H,-726.9237957366935,-731.1676374213074,-6.557687608125613,-0.9649978805511199,-0.9649978805511199,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:03:33.666095,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_vac2Mo,H,-710.0444463970402,-714.0874894823687,-6.557687608125613,-0.7641992812656571,-0.7641992812656571,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:05:17.834461,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_vacC,H,-726.9237957366935,-731.1676374213074,-6.557687608125613,-0.9649978805511199,-0.9649978805511199,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:06:10.530306,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(110)_vacMo,H,-718.4891203059575,-722.5271338203355,-6.557687608125613,-0.7591697103152018,-0.7591697103152018,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:07:55.659129,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111),H,-720.6912465502786,-726.2029717698523,-6.557687608125613,-2.2328814155108847,-2.2328814155108847,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:09:11.899866,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_dopAg,H,-720.6912465502786,-726.2029717698523,-6.557687608125613,-2.2328814155108847,-2.2328814155108847,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:10:43.891347,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_dopAu,H,-720.6912465502786,-726.2029717698523,-6.557687608125613,-2.2328814155108847,-2.2328814155108847,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:12:14.350012,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_dopIr,H,-720.6912465502786,-726.2029717698523,-6.557687608125613,-2.2328814155108847,-2.2328814155108847,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:13:47.112737,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_dopNi,H,-720.6912465502786,-726.2029717698523,-6.557687608125613,-2.2328814155108847,-2.2328814155108847,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:15:12.758413,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_dopPd,H,-720.6912465502786,-726.2029717698523,-6.557687608125613,-2.2328814155108847,-2.2328814155108847,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:16:44.819492,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_dopPt,H,-720.6912465502786,-726.2029717698523,-6.557687608125613,-2.2328814155108847,-2.2328814155108847,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:18:13.674665,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_dopRu,H,-720.6912465502786,-726.2029717698523,-6.557687608125613,-2.2328814155108847,-2.2328814155108847,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:19:43.261208,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_sheet,H,-2882.7649862011385,-2888.2767115697807,-6.557687608125613,-2.23288156457934,-2.23288156457934,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:21:07.302357,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_vac2C,H,-705.2622699872841,-710.7772733683818,-6.557687608125613,-2.236159577034893,-2.236159577034893,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T17:27:40.113716,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_vac2Mo,H,-720.6912465502786,-726.2029717698523,-6.557687608125613,-2.2328814155108847,-2.2328814155108847,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:28:29.932925,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_vacC,H,-712.9768781179031,-718.4909264162884,-6.557687608125613,-2.2352044943225127,-2.2352044943225127,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:29:57.148272,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,(111)_vacMo,H,-720.6912465502786,-726.2029717698523,-6.557687608125613,-2.2328814155108847,-2.2328814155108847,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:31:31.703610,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,edge_C,H,-487.89007462145617,-491.4223800863941,-6.557687608125613,-0.25346166087515654,-0.25346166087515654,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T17:33:02.979853,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,edge_C_large,H,-1260.842150250306,-1264.3744567706276,-6.557687608125613,-0.2534627162587202,-0.2534627162587202,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:33:40.351200,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,edge_Mo,H,-521.0253115093892,-524.5576175668432,-6.557687608125613,-0.25346225339117323,-0.25346225339117323,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T17:35:26.247304,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2C,edge_Mo_large,H,-1310.5450055822057,-1314.0773121024788,-6.557687608125613,-0.2534627162102896,-0.2534627162102896,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T17:36:05.464981,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100),H,-354.51193836656944,-358.4092663810241,-6.557687608125613,-0.6184842103918657,-0.6184842103918657,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:38:15.433186,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_dopAg,H,-346.715259671019,-351.0535236470258,-6.557687608125613,-1.0594201719440224,-1.0594201719440224,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:38:29.609353,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_dopAu,H,-347.1569910926121,-351.3841476350416,-6.557687608125613,-0.9483127383666914,-0.9483127383666914,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:38:44.214915,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_dopIr,H,-351.39310555253536,-355.7873264655767,-6.557687608125613,-1.1153771089785454,-1.1153771089785454,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:38:59.659718,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_dopNi,H,-349.7721068415861,-354.0089101192068,-6.557687608125613,-0.9579594735579025,-0.9579594735579025,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:39:21.714146,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_dopPd,H,-349.1230387215777,-353.328496862408,-6.557687608125613,-0.9266143367674675,-0.9266143367674675,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:39:35.382453,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_dopPt,H,-349.8149906982275,-353.877526580372,-6.557687608125613,-0.783692078081653,-0.783692078081653,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:39:49.145593,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_dopRu,H,-351.4431329904069,-356.18462669403687,-6.557687608125613,-1.4626498995671358,-1.4626498995671358,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T17:40:07.018727,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_vac2Mo,H,-331.2282422060777,-336.3975981321619,-6.557687608125613,-1.890512122021359,-1.890512122021359,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T17:40:24.683103,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_vac2N,H,-334.2818651946433,-338.18501007630283,-6.557687608125613,-0.6243010775967508,-0.6243010775967508,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T17:40:58.815173,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_vacMo,H,-342.83727288530633,-347.950547465002,-6.557687608125613,-1.8344307756328493,-1.8344307756328493,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:41:12.079500,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(100)_vacN,H,-344.807872882785,-348.7063660888332,-6.557687608125613,-0.6196494019854089,-0.6196494019854089,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:41:30.226890,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110),H,-354.0863836535377,-357.8967502315479,-6.557687608125613,-0.5315227739473829,-0.5315227739473829,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:41:46.873984,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_dopAg,H,-346.08659885443353,-350.2826581118041,-6.557687608125613,-0.9172154533077577,-0.9172154533077577,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:42:01.981226,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_dopAu,H,-346.53869293351084,-350.67623734567337,-6.557687608125613,-0.8587006080997202,-0.8587006080997202,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:42:39.921645,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_dopIr,H,-351.00094897477925,-355.2531904850936,-6.557687608125613,-0.9733977062515708,-0.9733977062515708,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:43:19.088404,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_dopNi,H,-349.3595234728199,-353.4807653542165,-6.557687608125613,-0.8423980773337933,-0.8423980773337933,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:44:03.215186,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_dopPd,H,-348.6734786402192,-352.8012479335046,-6.557687608125613,-0.848925489222633,-0.848925489222633,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:44:42.444405,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_dopPt,H,-349.44547136627125,-353.4288217701428,-6.557687608125613,-0.7045065998087483,-0.7045065998087483,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T17:45:17.298415,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_dopRu,H,-351.18975212235193,-355.74688037825376,-6.557687608125613,-1.2782844518390237,-1.2782844518390237,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:45:52.720016,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_vac2Mo,H,-335.34433542826616,-340.48980986233215,-6.557687608125613,-1.8666306300031823,-1.8666306300031823,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T17:46:34.148757,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_vac2N,H,-333.64995999657,-337.458232571327,-6.557687608125613,-0.5294287706942344,-0.5294287706942344,MACE-MP-0_small,top_5,cache,True,completed,2026-05-05T17:47:14.752338,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_vacMo,H,-342.33687202664424,-347.3630786887937,-6.557687608125613,-1.7473628580866278,-1.7473628580866278,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:47:28.547305,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(110)_vacN,H,-344.3151978380291,-348.1285840640668,-6.557687608125613,-0.5345424219748582,-0.5345424219748582,MACE-MP-0_small,top_6,cache,True,completed,2026-05-05T17:48:13.869951,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111),H,-342.6230892428462,-346.06546197822274,-6.557687608125613,-0.1635289313137167,-0.1635289313137167,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:48:30.486908,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_dopAg,H,-336.03741398454696,-339.9141137080802,-6.557687608125613,-0.5978559194704434,-0.5978559194704434,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:48:43.040358,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_dopAu,H,-336.67931573522594,-340.5393372412803,-6.557687608125613,-0.5811777019915456,-0.5811777019915456,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:49:11.899590,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_dopIr,H,-339.60978142758756,-344.5231154866158,-6.557687608125613,-1.6344902549654097,-1.6344902549654097,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:49:34.210745,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_dopNi,H,-337.8793019161616,-342.18921114408266,-6.557687608125613,-1.031065423858276,-1.031065423858276,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:49:58.107279,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_dopPd,H,-337.8623353587229,-341.8640038430985,-6.557687608125613,-0.7228246803128076,-0.7228246803128076,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:50:21.929985,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_dopPt,H,-338.4991028794567,-342.73618616551386,-6.557687608125613,-0.9582394819943505,-0.9582394819943505,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T17:50:46.226408,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_dopRu,H,-339.91008155628094,-344.58620733333703,-6.557687608125613,-1.3972819729932797,-1.3972819729932797,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:51:10.165903,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_vac2Mo,H,-324.7049029742315,-327.94837534159456,-6.557687608125613,0.03537143669976617,0.03537143669976617,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T17:51:33.525068,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_vac2N,H,-342.6230892428462,-346.06546197822274,-6.557687608125613,-0.1635289313137167,-0.1635289313137167,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:51:41.658898,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_vacMo,H,-333.67005750765736,-337.67264757750945,-6.557687608125613,-0.7237462657892837,-0.7237462657892837,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:51:54.173599,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
Mo2N,(111)_vacN,H,-342.6230892428462,-346.06546197822274,-6.557687608125613,-0.1635289313137167,-0.1635289313137167,MACE-MP-0_small,bridge_center,cache,True,completed,2026-05-05T17:52:25.774031,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100),H,8298.117882978653,8288.362238643102,-6.557687608125613,-6.476800531488745,-6.476800531488745,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:52:38.469635,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_dopAg,H,8217.399779418854,8206.295157580222,-6.557687608125613,-7.825778034569932,-7.825778034569932,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T17:56:19.331606,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_dopAu,H,8191.202747223399,8176.620563419086,-6.557687608125613,-11.303340000250184,-11.303340000250184,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T17:58:37.793553,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_dopIr,H,8158.5741760557885,-5059.003039609648,-6.557687608125613,-13214.298371861374,-13214.298371861374,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T18:01:22.543751,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_dopNi,H,8191.305155313115,8177.011040385136,-6.557687608125613,-11.01527112391673,-11.01527112391673,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T18:04:53.469370,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_dopPd,H,8183.866991100716,8172.299530238346,-6.557687608125613,-8.288617058307548,-8.288617058307548,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T18:07:31.347074,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_dopPt,H,8208.974641662204,8193.859660762675,-6.557687608125613,-11.83613709546594,-11.83613709546594,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T18:10:50.225023,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_dopRu,H,8214.940307990833,8209.821689834973,-6.557687608125613,-1.839774351797725,-1.839774351797725,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T18:13:44.644068,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_sheet,H,33192.47153191465,33182.676687413994,-6.557687608125613,-6.5160006965922115,-6.5160006965922115,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T18:16:24.787918,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_vac2B,H,7988.409961253159,7981.625624229483,-6.557687608125613,-3.5054932196132103,-3.5054932196132103,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T18:23:53.257346,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_vac2Mo,H,8037.003518325678,8030.423694009611,-6.557687608125613,-3.3009805120042546,-3.3009805120042546,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T18:25:21.992006,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_vacB,H,8141.9085932286835,8126.3952971023455,-6.557687608125613,-12.234452322275185,-12.234452322275185,MACE-MP-0_small,top_3,cache,True,completed,2026-05-05T18:27:00.592589,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(100)_vacMo,H,8108.992686871294,8100.827236593477,-6.557687608125613,-4.886606473753684,-4.886606473753684,MACE-MP-0_small,top_2,cache,True,completed,2026-05-05T18:29:27.577313,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110),H,8210.710835799953,8205.616190860572,-6.557687608125613,-1.81580113531859,-1.81580113531859,MACE-MP-0_small,top_1,cache,True,completed,2026-05-05T18:31:40.018013,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
MoB,(110)_dopAg,H,8096.765253821761,8089.022790805837,-6.557687608125613,-4.4636192118611255,-4.4636192118611255,MACE-MP-0_small,top_4,cache,True,completed,2026-05-05T18:35:04.331784,stage0,mace_small,MACE-MP-0,"1,1,1",30,0.05,basic,1,32,False
